"Demonstrate knowledge of computing hardware, software and terminology to select digital tools for specified purposes",29782,Unit,1,2,5,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Implement basic security when using digital devices and software,29783,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
"Troubleshoot, fix and escalate simple or routine computing and connectivity problems",29784,Unit,1,2,2,Registered,Current,Computing and Information Technology,Computing,Computer Support
"Use a word processing application to integrate images, spreadsheet and database data into documents",29785,Unit,1,3,4,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Produce a spreadsheet for organisational use,29786,Unit,1,3,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Produce and use a database to provide a solution for organisational use,29787,Unit,1,3,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Develop and evaluate an interactive website for organisational use,29788,Unit,1,3,5,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use a presentation application to produce an interactive multimedia presentation,29789,Unit,1,3,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Apply digital tools to create and monitor a project plan,29790,Unit,1,3,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Capture and prepare digital media for integration into other applications,29791,Unit,1,3,2,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use a desktop publishing application to produce documents,29792,Unit,1,3,4,Registered,Current,Computing and Information Technology,Computing,Generic Computing
"Investigate, plan, design and create digital outcome solutions to meet the requirements of a specified brief",29793,Unit,1,3,5,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Implement security solutions when using digital tools,29794,Unit,1,3,5,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Apply ethical behaviour when using digital tools,29795,Unit,1,3,5,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Collaborate effectively with others in a digital environment,29796,Unit,1,3,7,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Synchronise data across digital devices and multiple platforms,29797,Unit,1,3,2,Registered,Current,Computing and Information Technology,Computing,Generic Computing
"Troubleshoot, fix and escalate a range of common hardware and software problems",29798,Unit,1,3,3,Registered,Current,Computing and Information Technology,Computing,Computer Support
Carry out water-based cleaning process of aeronautical components,29820,Unit,2,3,10,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Engineering - Core
Apply and monitor quality control procedures and input data in a post-harvest operation,29821,Unit,1,3,8,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Artificially pollinate tree or vine crops,29822,Unit,1,3,2,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Carry out canopy maintenance of trees or vines,29823,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Carry out maturity testing of crop samples,29824,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Collect samples for crop maturity testing,29825,Unit,1,3,3,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Create and maintain garden retail displays,29826,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
"Demonstrate understanding of agrichemicals, and safety when using agrichemicals",29827,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Primary Sector,"Plant Pest, Weed, and Disease Control"
Demonstrate understanding of horticulture product storage life and post-harvest treatments,29828,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Demonstrate understanding of plant structure, functions and processes",29829,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Demonstrate understanding of quality assurance standards, food safety regulations, and product compliance for a crop",29830,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Demonstrate understanding of the functions of greenhouse environmental control methods for optimising plant growth,29831,Unit,1,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Demonstrate understanding of workflow management in a horticulture operation,29832,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Grade produce to pre-determined criteria using a computerised system,29833,Unit,1,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Field graft and/or bud fruit trees or vines,29834,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Maintain and monitor nursery crops to marketable stage,29835,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
Pack and dispatch pre-graded nursery plant products and complete documentation,29836,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
Palletise produce and complete documentation,29837,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Plant and care for plants,29838,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Prepare, operate and maintain specialist nursery machinery",29839,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
"Pull out the crop and clean the greenhouse for crop change, and set up the new crop, support and irrigation",29840,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Recognise plant pests, diseases, and disorders of a horticulture crop",29841,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Select and prepare consumables for continuous post-harvest packing, and update inventory",29842,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Select and prepare cutting material, and harden off rooted cuttings",29843,Unit,1,3,3,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
Stack and store produce in a coolstore or other storage facility,29844,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Support mechanical crop harvesting,29845,Unit,1,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Demonstrate knowledge of a recreation workplace and its contribution to individuals and communities in New Zealand,29847,Unit,1,3,5,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Demonstrate knowledge of safe work procedures and practices in a recreation workplace,29848,Unit,1,3,5,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Demonstrate knowledge of professional practice in a recreation workplace,29849,Unit,1,3,5,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Operate professionally in a recreation workplace,29850,Unit,1,3,15,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Apply safe work procedures and practices in a recreation workplace,29851,Unit,1,3,10,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Demonstrate knowledge of the basic needs and nutrition that support young children's holistic wellbeing and development,29852,Unit,1,2,4,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Demonstrate knowledge of health issues and services available to protect and enhance the wellbeing of young children,29853,Unit,1,2,3,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Describe personal and environmental hygiene and safety practices for the care of young children,29854,Unit,1,2,2,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Describe attachment relationships and strategies used to support transitions for young children,29855,Unit,1,2,3,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Describe and demonstrate care practices for infants and toddlers,29856,Unit,1,2,2,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Describe patterns of development and learning for young children,29857,Unit,1,2,5,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Provide and reflect on the value of play experiences for a child's development and learning,29858,Unit,1,2,5,Registered,Current,Education,Early Childhood Education and Care,Early Childhood: Educational Theory and Practice
Describe values and beliefs that inform own personal approach to the learning and care of young children,29859,Unit,1,2,4,Registered,Current,Education,Early Childhood Education and Care,"Early Childhood: Family, Whanau, Community, and Society"
